Error Message
"kubelet E0210 16:24:34.285969  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(cbbaa8bf99ffe133d222a7f53110b9f9a443d9932db9d4d33b6bfa5d0f9f37c8): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-dns/dns-default-8ls9b"""
"kubelet E0210 16:24:34.286065  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(cbbaa8bf99ffe133d222a7f53110b9f9a443d9932db9d4d33b6bfa5d0f9f37c8): error adding pod openshift-dns_dns-default-8ls9b to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-dns/dns-default-8ls9b"" podUID=""6045fecc-9e86-4cf1-be9f-c2c121a1d769"""
"kubelet W0210 16:24:37.252610  logging.go:59] [core] [Channel #223 SubChannel #224] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:41.672574  goroutinemap.go:150] Operation for ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"" failed. No retries permitted until 2024-02-10 16:24:42.172546072 -0600 CST m=+74.585568991 (durationBeforeRetry 500ms). Error: RegisterPlugin error -- dial failed at socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: failed to dial socket /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock, err: context deadline exceeded"
"kubelet W0210 16:24:42.678481  logging.go:59] [core] [Channel #226 SubChannel #227] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet W0210 16:24:43.679546  logging.go:59] [core] [Channel #226 SubChannel #227] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:44.888987  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(f6a5515cda73f880383fdb6a46e7dcc91bbe5515ebed95bbd6c5806fe72ea193): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:44.889091  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(f6a5515cda73f880383fdb6a46e7dcc91bbe5515ebed95bbd6c5806fe72ea193): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"""
"kubelet E0210 16:24:44.889132  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(f6a5515cda73f880383fdb6a46e7dcc91bbe5515ebed95bbd6c5806fe72ea193): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"""
"kubelet E0210 16:24:44.889228  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system(a609e097-a03a-4a1c-b323-fb5e0ce25eb0)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system(a609e097-a03a-4a1c-b323-fb5e0ce25eb0)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-controller-58c8f6bf58-lcmfc_kube-system_a609e097-a03a-4a1c-b323-fb5e0ce25eb0_0(f6a5515cda73f880383fdb6a46e7dcc91bbe5515ebed95bbd6c5806fe72ea193): error adding pod kube-system_csi-snapshot-controller-58c8f6bf58-lcmfc to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""kube-system/csi-snapshot-controller-58c8f6bf58-lcmfc"" podUID=""a609e097-a03a-4a1c-b323-fb5e0ce25eb0"""
"kubelet W0210 16:24:45.509598  logging.go:59] [core] [Channel #226 SubChannel #227] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:45.990356  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(dc9fbeca2b4a56c221203c33647e319684cb115a79a682a015d6d6be46eb2a6f): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:45.990653  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(b8aaa48e95ddedde378e5a0346e3befbef39b0f10001cc7b6409946ce0c72694): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:45.990757  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(dc9fbeca2b4a56c221203c33647e319684cb115a79a682a015d6d6be46eb2a6f): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kepler/kepler-exporter-ds-gxqbx"""
"kubelet E0210 16:24:45.990885  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_kepler-exporter-ds-gxqbx_kepler_fb8b6ef3-37df-4679-a052-84b072ce3ebd_0(dc9fbeca2b4a56c221203c33647e319684cb115a79a682a015d6d6be46eb2a6f): error adding pod kepler_kepler-exporter-ds-gxqbx to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kepler/kepler-exporter-ds-gxqbx"""
"kubelet E0210 16:24:45.990797  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(b8aaa48e95ddedde378e5a0346e3befbef39b0f10001cc7b6409946ce0c72694): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"""
"kubelet E0210 16:24:45.990988  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(b8aaa48e95ddedde378e5a0346e3befbef39b0f10001cc7b6409946ce0c72694): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"""
"kubelet E0210 16:24:45.991149  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""csi-snapshot-webhook-5565459c4b-qvgzg_kube-system(6526aaee-044b-4782-a557-3cb0aa1d9946)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""csi-snapshot-webhook-5565459c4b-qvgzg_kube-system(6526aaee-044b-4782-a557-3cb0aa1d9946)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_csi-snapshot-webhook-5565459c4b-qvgzg_kube-system_6526aaee-044b-4782-a557-3cb0aa1d9946_0(b8aaa48e95ddedde378e5a0346e3befbef39b0f10001cc7b6409946ce0c72694): error adding pod kube-system_csi-snapshot-webhook-5565459c4b-qvgzg to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""kube-system/csi-snapshot-webhook-5565459c4b-qvgzg"" podUID=""6526aaee-044b-4782-a557-3cb0aa1d9946"""
"kubelet E0210 16:24:46.016996  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(a40bb89262187fe073d823df04ce1e90bbbd8f25351ef9952b8f194084dd4ad5): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:46.017114  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(a40bb89262187fe073d823df04ce1e90bbbd8f25351ef9952b8f194084dd4ad5): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-ingress/router-default-69758dfd6d-f722l"""
"kubelet E0210 16:24:46.017178  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(a40bb89262187fe073d823df04ce1e90bbbd8f25351ef9952b8f194084dd4ad5): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-ingress/router-default-69758dfd6d-f722l"""
"kubelet E0210 16:24:46.017296  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""router-default-69758dfd6d-f722l_openshift-ingress(e158b45a-ed38-4345-910e-9e9c56d25045)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""router-default-69758dfd6d-f722l_openshift-ingress(e158b45a-ed38-4345-910e-9e9c56d25045)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_router-default-69758dfd6d-f722l_openshift-ingress_e158b45a-ed38-4345-910e-9e9c56d25045_0(a40bb89262187fe073d823df04ce1e90bbbd8f25351ef9952b8f194084dd4ad5): error adding pod openshift-ingress_router-default-69758dfd6d-f722l to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-ingress/router-default-69758dfd6d-f722l"" podUID=""e158b45a-ed38-4345-910e-9e9c56d25045"""
"kubelet E0210 16:24:46.048650  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(97bfec6558eb32a1a3a34f5dc8466ecb690c54437b948260a68365f3fbc0572e): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:46.048832  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(97bfec6558eb32a1a3a34f5dc8466ecb690c54437b948260a68365f3fbc0572e): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-dns/dns-default-8ls9b"""
"kubelet E0210 16:24:46.048914  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(97bfec6558eb32a1a3a34f5dc8466ecb690c54437b948260a68365f3fbc0572e): error adding pod openshift-dns_dns-default-8ls9b to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-dns/dns-default-8ls9b"""
"kubelet E0210 16:24:46.049024  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""dns-default-8ls9b_openshift-dns(6045fecc-9e86-4cf1-be9f-c2c121a1d769)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_dns-default-8ls9b_openshift-dns_6045fecc-9e86-4cf1-be9f-c2c121a1d769_0(97bfec6558eb32a1a3a34f5dc8466ecb690c54437b948260a68365f3fbc0572e): error adding pod openshift-dns_dns-default-8ls9b to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-dns/dns-default-8ls9b"" podUID=""6045fecc-9e86-4cf1-be9f-c2c121a1d769"""
"kubelet E0210 16:24:46.057750  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(568f5a86290265a85d41c3ff9f75b02d635859d988cddc51146701fe3f1031e3): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:46.057883  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(568f5a86290265a85d41c3ff9f75b02d635859d988cddc51146701fe3f1031e3): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"""
"kubelet E0210 16:24:46.057945  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(568f5a86290265a85d41c3ff9f75b02d635859d988cddc51146701fe3f1031e3): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"""
"kubelet E0210 16:24:46.058039  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""topolvm-controller-7777db9485-jtb46_openshift-storage(5960c4d5-6616-41d7-be5e-ca0a31bec41c)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""topolvm-controller-7777db9485-jtb46_openshift-storage(5960c4d5-6616-41d7-be5e-ca0a31bec41c)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-controller-7777db9485-jtb46_openshift-storage_5960c4d5-6616-41d7-be5e-ca0a31bec41c_0(568f5a86290265a85d41c3ff9f75b02d635859d988cddc51146701fe3f1031e3): error adding pod openshift-storage_topolvm-controller-7777db9485-jtb46 to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-storage/topolvm-controller-7777db9485-jtb46"" podUID=""5960c4d5-6616-41d7-be5e-ca0a31bec41c"""
"kubelet E0210 16:24:46.061372  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(10f6b207e01642e5d40e6e3644b6ad1862e16bf3a7646a75c0a101b6b2c930e4): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
"kubelet E0210 16:24:46.061436  kuberuntime_sandbox.go:72] ""Failed to create sandbox for pod"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(10f6b207e01642e5d40e6e3644b6ad1862e16bf3a7646a75c0a101b6b2c930e4): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"""
"kubelet E0210 16:24:46.061484  kuberuntime_manager.go:1122] ""CreatePodSandbox for pod failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(10f6b207e01642e5d40e6e3644b6ad1862e16bf3a7646a75c0a101b6b2c930e4): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"""
"kubelet E0210 16:24:46.061559  pod_workers.go:1300] ""Error syncing pod, skipping"" err=""failed to \""CreatePodSandbox\"" for \""service-ca-5967595699-gmcvr_openshift-service-ca(5141a8eb-bdb5-4562-bc8b-e9467ca28e9e)\"" with CreatePodSandboxError: \""Failed to create sandbox for pod \\\""service-ca-5967595699-gmcvr_openshift-service-ca(5141a8eb-bdb5-4562-bc8b-e9467ca28e9e)\\\"": rpc error: code = Unknown desc = failed to create pod network sandbox k8s_service-ca-5967595699-gmcvr_openshift-service-ca_5141a8eb-bdb5-4562-bc8b-e9467ca28e9e_0(10f6b207e01642e5d40e6e3644b6ad1862e16bf3a7646a75c0a101b6b2c930e4): error adding pod openshift-service-ca_service-ca-5967595699-gmcvr to CNI network \\\""ovn-kubernetes\\\"": plugin type=\\\""ovn-k8s-cni-overlay\\\"" name=\\\""ovn-kubernetes\\\"" failed (add): failed to send CNI request: Post \\\""http://dummy/\\\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory\"""" pod=""openshift-service-ca/service-ca-5967595699-gmcvr"" podUID=""5141a8eb-bdb5-4562-bc8b-e9467ca28e9e"""
"kubelet W0210 16:24:48.126997  logging.go:59] [core] [Channel #226 SubChannel #227] grpc: addrConn.createTransport failed to connect to {Addr: ""/var/lib/kubelet/plugins_registry/topolvm.io-reg.sock"", ServerName: ""%2Fvar%2Flib%2Fkubelet%2Fplugins_registry%2Ftopolvm.io-reg.sock"", }. Err: connection error: desc = ""transport: Error while dialing: dial unix /var/lib/kubelet/plugins_registry/topolvm.io-reg.sock: connect: connection refused"""
"kubelet E0210 16:24:48.927242  remote_runtime.go:176] ""RunPodSandbox from runtime service failed"" err=""rpc error: code = Unknown desc = failed to create pod network sandbox k8s_topolvm-node-hprcj_openshift-storage_84a6ccac-e235-446f-b9db-67ffc050ed35_0(595064c0468e1551fdaef5b96b314e1f6789bbdf11289b7fb93179242bc8e9a3): error adding pod openshift-storage_topolvm-node-hprcj to CNI network \""ovn-kubernetes\"": plugin type=\""ovn-k8s-cni-overlay\"" name=\""ovn-kubernetes\"" failed (add): failed to send CNI request: Post \""http://dummy/\"": dial unix /var/run/ovn-kubernetes/cni//ovn-cni-server.sock: connect: no such file or directory"""
